,0,1,2,3,4,5,6,7,8,9,10,11,12
0, AU01_r,0.0398204950971466,-0.0516376096415535,-0.0666059954783153,-0.1051828795578364,0.1874637372414156,-0.0720329905071082,0.188947811532135,0.1920138793041729,-0.0461832967495981,0.0086056780320494,-0.0286395904539341,0.2745856243583176
1, AU02_r,0.0855600975582896,-0.004547469135079,-0.0937205841098126,-0.0525309943720417,-9.005574188009992e-05,0.0069266720467007,0.0280344886062353,0.1022292456152574,-0.0084898908611339,-0.0237806832523631,0.006342644021754,0.1640803070186866
2, AU04_r,0.2245772088414553,0.4730247777133245,-0.0258992335071417,0.1818991277313877,-0.2627464705584291,0.0176821074900221,-0.8134340704975762,-0.2467230440395291,0.0185439652361167,-0.3167362138802427,-0.4357625656225919,-0.7894066597506817
3, AU05_r,0.017704514983109,-0.1489130609720986,-0.0336163806117842,-0.0365256382465089,0.0750767828472969,-0.0031809371217212,0.0746005409640807,0.0920207666650644,-0.0310252316939624,0.0778298105354152,0.0122119600991703,0.0828416991916694
4, AU06_r,0.0548843661120645,-0.2951839739281508,-0.2971491368649404,-0.4242951829214211,0.3317869040378612,0.0852722127204729,0.0037779891111376,0.0920372610842559,-0.2369504335133896,0.6549580141766452,0.0331377044047951,0.4746979280324052
5, AU07_r,0.0882809710408689,-0.1903896696227396,0.4448831464569723,0.2636629712737731,0.1623580386789437,-0.089247273219416,0.1364788339681168,0.3226878343889127,-0.1965247413200122,0.613116682219015,-0.333912862360283,0.0468244784830885
6, AU09_r,0.1025126570146208,-0.0524662565526778,0.1214611203712932,0.18199183319628,-0.1220551387285637,-0.0268966975765087,0.0893191718216572,0.0492636803049501,0.0317170998485433,0.0990483503639361,-0.0612302505378117,0.1419886557373264
7, AU10_r,-0.1246739348890841,-0.1797617590280857,-0.4531276235377779,-0.3349151919279978,0.5055968879840135,0.1678978225956684,-0.4440222620308822,0.3076059671470906,0.466984470938612,-0.0090714694400324,0.0397931031568615,0.4730783385170496
8, AU12_r,0.0754512983810013,0.0078227687147481,-0.3530299008802252,-0.4364271985712313,0.668652329176766,-0.0140128100126468,-0.4697669984160417,0.0237569665683037,-0.3787113154719949,0.1063385905781009,0.0427381052946188,0.4860437814780701
9, AU14_r,0.3997788387354833,0.0131421520269401,0.1184181292748187,0.0163066754210876,-0.4159734829502382,0.1054054323507449,-0.3523134538813506,0.0951384709872887,-0.0268222857047432,-0.2381592491297411,0.0485220794181275,0.3301551466828994
10, AU15_r,-0.2717445228943418,-0.2254353907110205,-0.1003410671933352,-0.0893526444284851,-0.1039462559387766,-0.0024848606165287,-0.013517752257614,0.1680928945951963,-0.0028027956563306,0.0348562785770886,0.0854653156114429,0.2751314048449808
11, AU17_r,0.2662358256628395,-0.3088803929817627,-0.223582099868283,-0.1626353525097099,0.2895020083648448,0.0774288506592426,0.0321865211725426,0.1395811553926722,-0.1052655117381409,0.0203530785004573,0.2080911051483437,0.2755201770414988
12, AU20_r,-0.151239936087478,-0.1625388699341916,-0.1037274704892804,-0.0241766127071786,0.1290900265750456,-0.0858818133162184,-0.0329911020688666,0.0293169164756142,-0.0435873971827245,0.0601724318575783,0.1081771175922968,0.0106794638177698
13, AU23_r,0.0156131441557969,-0.2001602188514029,-0.1435165040407349,-0.0936368789256385,-0.1077746249377004,0.0716518924701054,0.0008912339873923,0.0711664438726467,-0.0094865561443989,-0.0280646267998693,0.0788713887442712,0.0407515334673414
14, AU25_r,-0.2781534979883527,-0.2963362688920252,-0.297761216769704,0.1680029974247872,0.0112808427860176,-0.0183682532888594,0.0012193658463972,0.1512700211646013,0.0197761956056991,0.2613257743534754,0.040342996676162,0.3343220140432414
15, AU26_r,-0.0813341035219865,-0.1856331861540931,-0.2097117765040483,0.2395008316194202,0.1554915508789792,-0.06778694801691,-0.0568234884396004,0.1692831811005067,0.0269251402601776,-0.0795601242512767,0.0557615310343371,0.1896806673582138
16, AU45_r,0.0325307782209565,0.022833856854926,-0.1330587105963034,0.053827472420625,0.1994117323944426,-0.0970418137069503,0.0285464415310457,0.1499912180011745,0.0654275665847068,0.1102128138849534,0.0302871045632447,0.1067254255520156
17,label,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
